,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159
0,0.0,70.3229319322873,59.71256741704663,36.967689031608934,32.635694004854614,55.84613556023662,30.728619891661296,67.68407253195961,74.3443358583201,30.494353857126953,59.89099285784256,29.20968304440685,66.14372887922725,24.471885055056198,36.5200658050697,76.2445467073546,96.06203840250573,96.28868770677363,23.310475436178375,48.61426943895376,76.32461635588939,104.16883625887826,33.81879720982388,37.262925412257395,96.02267111850563,97.07928887184444,57.042267463390836,83.4332281933876,40.39439513196167,75.65571451943977,31.877249498056266,57.310542560927104,42.54184909581087,65.80739457525819,90.66236882856478,36.9238467227745,71.98045973925497,57.766278386925364,32.595120916056835,21.739585371441073,70.59216669468934,88.19591868098576,23.407431292082872,96.35874934256086,90.90541135238037,105.79049993262261,103.57690793304982,25.404108539733432,84.2102438250398,72.69104099121772,83.79657606478014,17.43764655180667,26.359077435111274,43.46998516158186,75.58321661480302,59.13457365793407,33.76926184187899,31.0481788691619,67.08051933078318,42.7583858639778,80.25093143082756,18.94648332543907,66.69048814653642,63.54554534039597,81.60919409451547,56.65885171358776,99.69194885898776,73.12089534179043,22.96978539404055,93.37731270452116,23.17660736509258,36.89007748035051,42.03058696949935,61.168072613293496,33.109693789393376,95.4900398433574,67.60508406947321,8.738963321981734,60.48705051010545,28.44505251503125,71.14022517402047,104.4036959311339,36.65368247666211,1.697924287170182,79.5387574746176,11.717147509161286,7.7398810209257025,73.56431238476945,79.17873906319386,45.08360408621688,54.93967944072615,10.089699237546396,10.512200691447095,73.37215205942627,74.40442600413186,53.589809869105274,93.13897926233906,15.784486409919314,46.49481160255454,43.53926795957541,57.19534563094784,99.92391893462965,46.823138979497465,14.950846234544088,19.72650318700551,105.4364310774677,80.15519999720242,46.530038071307345,71.67665155401815,100.5206763586931,13.731835030293913,42.383265442545195,39.73668728576108,53.223337258834725,76.63404131521511,62.76169727800293,100.16058433412034,43.48177800300792,17.6226899120477,96.32330380347844,41.99649744182365,73.33729436000932,83.83224815132264,78.78867160624954,71.43975218175444,44.697018431705764,71.87451760238905,61.754632067356354,49.75491022607344,55.97560353644673,80.95943371072734,82.06062640468237,86.53267852994131,100.80391506286105,49.02877395049774,88.81147617843048,69.54520458918945,26.58711816178265,23.956740028762535,76.63688756584885,53.03053290169348,26.699275748428544,24.671491258750528,72.2473109266258,42.85476063930135,5.673293768364855,78.34146190325218,30.725198185976478,64.71795808367864,75.22931425022811,43.66495758476118,67.94646782976699,43.84443411429339,67.4824513155723,77.06583966701082,42.67505946084315,62.29462092242009,92.77372062193388,20.49547847390832,10.256238002637657
1,70.28624083245349,0.0,58.82539594551952,50.78550031673314,47.73610768370356,43.1347698704636,53.6555532476376,83.36214191521493,67.44941578258907,75.05804927438642,51.19271251364798,69.58841351940673,18.361418635891393,51.022219693183594,48.30723238811645,18.265293971052834,30.99563853357414,30.025341937256734,85.32150295989241,53.03363281182793,6.2771352874240955,23.018092195606215,42.15831936041721,71.96387096809944,58.06033921725452,52.30793990866017,22.583244640095906,20.035894024215494,54.48715895979333,31.22312609673972,86.01496593879925,75.1270193022237,65.67663314454457,31.83510312812968,51.257575129860484,41.487062357054086,19.299927197609158,34.89247574102865,72.79460580346156,62.31357997445522,59.45215507721969,23.480276945946443,56.38510826675285,36.62030943589037,16.578290634469777,67.92407708312476,37.61811771610227,62.610150369250995,63.19327120695746,54.087058153771984,22.84816602843293,70.09940670786274,44.57744519371052,55.22874656154802,27.446216915875297,28.600537188899157,46.86107758994271,55.687259697048894,15.448577614410423,57.095445536173145,25.235098410902907,85.32389101224045,17.038200255806224,63.06114886174022,51.876339322191875,65.2308352070619,20.79630568312053,49.4393101295012,62.87570509463113,20.305095789075786,62.96627948957954,54.645355127280745,56.67636726668394,34.09285864632577,60.65139973736307,22.229744317599593,64.51501253981144,78.8303522123288,30.95587159465823,88.49083865519523,40.67338429423185,73.484736262863,40.03510830699454,78.34679083680294,55.711201074968656,73.1840782674443,80.14715579371351,3.7331791161739987,18.708623705485362,37.740817898632855,33.2522935740074,69.54470435789035,59.43136615889773,62.23389711184696,33.96763851744469,52.09531731372149,31.449516079227866,70.0233575901487,38.10685914426799,38.453219446519455,64.68467113223554,32.55200330245086,39.52004732190338,69.37680958274846,68.65999950738944,77.27074055036373,58.45953465074844,53.084259002827174,9.75340764595535,47.43007344045221,67.65602191827436,34.88265932274365,34.5879434712444,57.309359438464284,53.95318528858613,30.556102776597427,68.22774008255595,62.34385219532546,80.41952825367187,78.3669033146348,33.03729103753994,71.86841719190818,32.51622024614675,8.21152541570593,57.71889852946613,79.81044718591363,54.36600472764573,26.463875128872683,100.26345515752314,35.22570564312382,17.53061503172627,15.163459289102432,17.198525230863265,49.58775761393203,22.7959588521868,36.34820991376833,65.1553709997369,63.994131413591894,54.3296713721146,4.1400996191387724,99.01628894707397,43.62971542236108,59.805236063327364,70.67667457093982,87.64245218051668,70.42917745461396,22.129340005159413,92.98134514266098,22.12693576268213,53.158730990532845,53.08534841997745,16.585535126989324,86.96303161162979,10.64800854698476,63.3783788222304,32.41069401031551,77.62733710095125,36.81681026599327,65.14929001261441,71.31571688895323
2,69.65999881882941,64.86994828313176,0.0,32.20523236817244,64.54154827199238,85.79711850104961,83.62920897310241,15.983965215091583,19.475084669788536,40.73960660195131,12.982208215038593,36.90275327209269,85.40168267786377,51.119296807024185,33.56548881985163,53.68375013907087,50.88678011631837,96.74898413860087,49.4335278106391,79.94662318510473,74.73461290018689,82.93042162791919,50.819739845538514,23.97984810141175,47.654704814846454,53.74323323516645,55.32770794785229,50.22489167650891,19.381877446397624,88.68497700188131,41.75825018017916,12.435709803226896,17.758414576983416,26.95839958523628,47.81352478129249,40.752911139690056,73.51497640577793,82.44999260486016,84.94411984622757,71.8610104109804,13.71159770061343,59.624237998948054,45.0197546348359,57.55940803437805,58.12734375087286,39.5692706443453,58.2961509609045,66.85540489987976,32.38252830715599,22.033561694231455,67.14076115751472,46.69165635958442,55.63915906191045,79.19939868255534,48.834514259827486,39.8644363896303,45.05399721474788,75.54424443691293,80.43800928377784,75.47022108125431,82.49554675771724,46.76467525468584,79.36939201533008,4.853001180021012,17.17554419457227,7.92976779424069,73.91491790321226,25.92298706058411,76.45551628727952,64.21522640838462,65.31063550978433,33.4637643621567,83.81703239201698,28.99282370051824,75.5052445559082,80.58247557708967,5.28713549628844,54.0469547430797,81.61279272783567,46.74463149806958,29.27597767796939,40.58492170658917,37.1624132269086,67.64831519011486,18.00409646220125,70.23941590310162,55.10270000531341,64.90883381318734,47.62341292428042,60.384534361479155,30.34787950596938,58.02117120074315,52.383220430544554,9.74202042008498,39.92440586662047,8.768807047371737,92.42992881453043,44.9539067098441,64.03285505163517,43.23510223691661,4.063469167556381,104.09924926180656,25.83817311520742,53.71103551254299,47.99078967640387,43.285595718536364,24.816601460710338,20.227787371071766,50.16447029834846,41.58429052952949,60.957723321699824,32.51404206154715,64.08703137055657,14.989456199101857,17.273823312660628,36.23379370767866,34.66761293226012,81.34538386524993,54.71025961593455,22.950553657964633,60.28594235565753,15.777008047294974,50.7813913801617,50.999493376028255,19.066110175895492,30.777450947577282,23.122643294633395,77.84157395421279,39.73427828211055,30.669233415509996,75.16384764462894,51.607093002864815,78.72195770436682,52.0793141336424,57.26899365617882,41.95095655185026,9.34660705694678,76.91544310547337,43.478663058995636,62.03955260449462,53.46529869326354,49.126459348862184,63.32649798857779,6.511883158786726,29.03545213424838,58.18268612349842,46.48219381934888,51.668787233205705,36.77400923944891,13.459511920253757,90.60820277621045,46.48083753077916,40.97947752533005,56.285527876264204,13.1185958445169,45.299883971094445,12.13302538562782,40.47290826103581,41.55688666738667,56.82199450420304
3,32.642847181616126,53.550726567502245,33.34904077906849,0.0,37.75915653127268,54.58802138938404,43.93386606614073,33.90761362974991,48.46444260249554,19.26769739401927,27.580651651033737,12.921705542317012,59.23468995233165,19.534397736770522,5.033381591622457,51.36949196206021,57.36217318460567,92.45254011931499,30.732084887871864,54.49262448564284,63.75614482448872,65.65467906045755,19.395631621346467,17.125533582120113,71.237783298441,63.86886274516698,38.22147401778879,51.29682471128662,10.931070323089676,63.68799608697038,24.9244943197134,29.66629156052859,17.019413245091684,31.697681626135715,66.95938974918957,15.2649973454182,62.242345353460756,51.64394782763579,61.09168797218176,37.26787156300048,36.170183939624046,60.43551845292266,15.52612305442288,70.79387172788901,57.230785545884565,64.92647961886412,73.65104266406985,39.59566654842983,62.135274455360765,47.70232764643403,63.39748230038593,28.923684697759054,25.027482481767684,47.444955685430706,49.09193004470411,32.54424427994067,14.567518609306777,43.241465863367395,62.49403359140419,52.2862199110379,69.62490161797507,26.483420152753812,60.298700769986375,28.083006388154608,37.319531654933556,28.259981058763874,67.77326850935994,42.395556092115655,39.94921816654244,57.57906962787308,33.595989791937775,4.081941939169765,56.404814057826606,28.79410561764152,54.926261399425584,81.82572035833574,37.64006627539748,28.781773771089856,62.18579401036536,24.897047536793274,46.20598521829919,76.74550949794207,8.747509545917584,33.47126757351481,40.505677389761104,34.550260829140946,25.65463648198854,55.3114149370372,46.87374496864046,42.719821500820935,30.839692204417165,22.69912342156659,26.467033608642605,39.49620632562952,50.28430941884048,23.407090738759592,80.10118376487763,21.789679787064706,43.321265825588334,17.636136079655433,30.488204822738528,89.95402062676666,17.293913714136462,21.45873215873553,22.078124895714634,75.67465235096469,56.68617394653472,11.54608432873683,48.16138760013968,57.67900036951171,32.36902233323984,18.33350323907842,34.84974703151096,14.312811559584171,40.93958796456994,32.607507505110085,63.343668999656586,53.56491754971011,29.290971150503207,53.83546051256219,36.03743577080847,43.10827298778004,55.404069098714295,44.24749578938723,38.66053974676351,27.05836971740714,44.416731906832666,55.3614934828534,42.68710162016405,27.43198510808545,68.55751559562505,52.956552704231726,75.3196558173269,61.91474747376776,42.593000228034654,53.15753364574896,42.26486360538823,45.29984935234127,10.790899227525047,50.30787074799213,50.26504706435833,16.511823629546573,42.03832699473559,36.424403799174186,30.88822572586513,32.08534613499458,52.288747669703014,37.17003177404613,33.49653701125265,41.30212704089574,52.870267781091826,42.37879317372247,40.86193312832887,49.37550031555351,43.662487903766355,21.842022501008557,37.18307144477015,55.852758485482234,15.103539774287686,26.8734674632985
4,34.06132739621106,45.73280915360508,68.62803671645057,34.113892595747664,0.0,22.47378132337361,14.788799415441042,73.15176989410327,74.04832177166769,48.197226180174965,59.31548090224295,39.47493006834261,34.18520522552428,17.016153133296665,30.665715795757528,52.30936464731533,69.77968480720163,67.61846600272173,55.81934151100358,20.985629558583756,54.04115236566884,62.96245894787501,15.687718471128845,51.65267258399364,80.82596216461688,87.13155298552076,24.034940068766613,54.78766165339242,46.563124821433945,35.20788697891786,52.204614172654985,70.89105767952066,52.785529955497864,44.70990641919684,85.24475392520849,26.38487642750725,32.68388350396599,19.360247511651835,25.41597651412923,17.70667905086929,63.07907670797078,57.28991932541213,22.94289094103443,71.0507123612092,55.662776892948216,94.12538210847924,80.16019851507431,15.841976075883743,85.17921666024213,67.20893216504918,67.38363255589826,47.23650898420825,10.17884738408291,15.562424061923483,62.574742173636174,48.99390672900197,19.90604640562524,11.998803699361114,42.90187930300238,13.955092773130588,45.02544696157286,41.70258296953655,35.88145726897906,56.97298985800179,73.06453582108335,64.28837932936938,63.852506575460836,71.59869562071543,19.51292931202436,58.21293633985387,14.991750817642917,34.57471404307646,17.39637118045299,48.31236182217266,23.406183748864386,68.52342685504996,66.38899723360484,40.69668504508054,25.934609574373507,51.04618312297785,59.39106488396122,103.73707574511664,30.04287329505629,34.98710940616319,76.24422884506014,25.28587137558692,40.75937894164911,43.77051323550189,56.548141176067716,9.212123674901997,51.16791683281799,32.12629009596765,28.015898629761473,71.0123746988508,59.98362148177747,56.741495996021484,68.87302940907793,34.82550968643314,9.417106250449065,26.84045566050252,59.57298244412201,66.34965179703117,38.5635740586543,35.58079160907363,47.070646779763095,104.82328485265721,83.71775050252339,44.073938019938396,42.21562258406411,86.0761511446576,21.98598190648066,37.207502053924514,7.654809439786664,45.77261365187904,69.45321168685004,48.71399750688221,91.2170730222486,19.19307045293542,43.591650536489084,92.8627641167653,9.061363601467232,84.23920512427438,62.47682029397617,40.59462236758592,69.08227906735911,64.25870256500092,67.89119037724795,28.001715787338696,76.36656351023994,46.36500056002263,55.887337908715466,55.22705399061823,60.062328101246926,76.5918473359559,19.255135829514487,66.36526760335595,69.55207633248263,18.608027139050005,34.571370620793715,43.82112787079373,74.31923462580741,17.805606545929265,12.742998000140568,65.7162877209239,58.631406634224845,29.555576386406525,56.04224013901214,65.07632776542015,41.76579378300134,62.445939712318605,19.412777566324145,34.271486137144876,70.59345222863212,37.53090069472497,72.46462341336026,21.51037954061058,71.17645939945666,63.02753601336803,35.93767249989897,26.633018561077336
5,52.498019329909255,43.001094732523654,80.01682677252174,60.603420706119245,26.01353051105122,0.0,29.045469281676432,86.49175136675451,94.33954801628504,71.02441262193595,74.27267330405157,68.26607880696783,23.942081063842735,43.08396406490831,56.258292270528784,60.21353263572254,70.97165824724759,51.96108576601812,71.31447733190433,16.51577594556658,45.49180278253839,52.494216467848254,40.42516563794981,76.28167096496537,97.87081414000505,80.53992329545878,25.033079144811097,53.462120195108014,64.52171894554179,16.715886145271558,71.86078648935082,90.29980872563789,79.55943768634356,60.37296248283784,85.53808678128433,44.96503685030587,22.360786561757184,8.154890100695361,39.05668708322249,34.42660576047275,75.9008346267266,58.61102796695222,43.51961597252409,74.64817894256166,58.600374667749904,100.52393252732215,72.18884911867909,34.98761756749859,89.55571069922043,74.78282591706204,62.281231269450636,72.40158588086165,31.900506756534114,18.766761571341846,67.31582150851689,52.778567167932145,45.76449036541451,30.12555956092694,28.701440935676235,19.72903996997834,22.701875483532582,73.79609220646132,22.497604181484025,85.69587562507444,78.57958224191844,87.66445962404221,60.82449975362482,74.6660492096337,36.849565418978905,57.93602574489838,35.704332918137474,57.962480288829326,22.59126145085086,56.053583274111475,28.027714910943388,55.419090409961065,90.06569708119902,59.018620925300894,9.016537834716177,73.70780859756387,74.4359725800812,112.62360177157471,54.34624224717133,59.110283992906965,88.04659148580552,48.93637765054192,66.13352365712437,35.60561844928273,49.10963948461167,17.07683902514329,56.72151600397708,62.36741154913203,54.9959269291841,94.07476739778643,70.99503641245794,74.86093653163323,53.13090686878133,66.50076866968989,14.316800267029919,38.40940465932453,82.89036246043489,62.15900019213162,56.541344786259394,62.63842690630442,62.26488316685759,108.82361210839716,94.39321946697939,60.955558123934445,41.1807634139335,92.16054029698336,43.48459271398583,48.52753974766866,21.388413656390796,69.3578004848291,80.97165448450558,53.01975062549369,102.92123176397969,24.686863128265475,68.96802617280856,99.94234405713357,26.060329413283053,87.34136354820843,65.58182936977272,42.73925163160369,82.26500626195602,75.37412753346769,84.15961868243798,10.818534174297644,105.25664491993221,60.87291027870015,40.15522209312257,51.18794672821423,46.936588546536285,85.88496119190621,22.97195747121756,68.49412604002734,96.4648779883873,37.119169395956405,58.62380364255687,35.693550405517165,96.46007434443905,44.67952162863415,31.50616592753644,81.16715436840667,81.90089642976014,54.599364254260614,59.274894125500246,87.88275242545583,51.51642355819016,79.18006550523772,17.11917580021435,42.28694541338471,86.20093303726536,33.657774529263314,97.50936051747698,36.586461677499976,100.44649229426494,73.28602404336992,54.6030457751962,53.429003983449924
6,35.62075259102394,53.2042714567594,78.6272193215481,51.257889987716844,15.69099916924499,24.995897796516296,0.0,80.6171890959815,95.67547954004831,55.81716417579457,73.6629972113386,50.334181892799975,44.47572274289993,26.869804320746162,45.85044177674696,69.46762458064646,80.7866031010181,77.34109394090353,59.714767086056355,15.417047513799263,58.03986353063778,77.2506375060189,32.806447267047766,63.90190948312773,103.34806155831085,104.88039476462797,36.35795226836375,68.54773580986408,57.63947836725882,40.77193264440868,59.41212392928065,75.77537537407127,62.17484953440744,67.23022630060593,99.68057393977294,41.84285598212241,41.33003662981905,29.911495496023452,13.436624205538338,11.907937737545671,78.14552690922972,73.75610816950129,33.52902817283297,90.02944074345116,71.25697251534707,115.75636963863707,90.91777305908428,8.360264853784024,103.26357398479813,75.16936389727582,77.10370602718966,51.35437539208281,24.61232171014456,7.754560384887007,73.67994591190073,55.60016464109314,31.381769190783732,5.955927576119156,51.08915286454044,5.189466680145594,50.06690188773189,51.041823681169305,48.73992616116567,71.87165625604986,78.67409420418107,85.43722512180977,79.27534662117934,85.17072476795671,10.283044693386682,80.49400875252468,14.80354003649016,49.3363288611685,6.298906933709775,70.19484795043331,6.4475872126642235,70.982432060871,88.62325942681045,41.76070625433238,33.780758200227424,63.04854814783566,85.052538278696,114.48038533550769,40.934592804470405,36.007781555749645,87.44987150048657,23.655995265626117,40.34307735593887,53.54736775214966,67.89832732795257,22.906985656455515,67.70290851778947,37.087011433943694,30.770317057796625,90.50464375927217,69.34304133962861,63.96138720774572,83.78006508800122,43.11003766884497,19.550251506973005,40.964630183986195,70.25260293588757,86.25366501434148,53.241323683875386,38.03632887114216,51.83351256809955,105.49816299216948,93.70166151360169,58.54760540728043,53.03131491512855,86.08393613545887,19.585233798667435,48.27383955972768,20.43273980144276,63.38999800932876,88.50303417527657,68.06423848533518,97.62831878358091,7.786355238292259,55.25263889362343,106.41626969334146,24.110090395584717,91.09518228250431,85.08031046357065,59.15647232689997,85.10009609758295,70.90739084146972,81.40411575226341,36.76006990594485,84.70744536843947,56.613454674577675,63.908322496649404,63.053599314556486,69.07632497506505,97.3628475025198,31.64518876370197,86.81938536876345,93.25150199341398,9.552723253482936,38.60299263064234,58.03538268493433,80.00406618090943,32.52980747913339,9.48822714199172,89.29894395525027,76.68780097611908,32.38332414455467,63.74324309112826,59.53672586332381,61.462127973092606,87.01504897766632,11.970433929909525,53.98928022464068,78.03407774505389,43.37144299751235,95.06004471189715,36.25651220595249,87.8981357266003,81.23339850637831,44.24972036786959,29.066559235766768
7,67.88264585892986,80.1715911132506,14.188811982236862,37.378368975040594,76.17624888103715,95.45501015303762,90.65297176955703,0.0,26.332627417107282,36.15937803899408,30.573523069193268,35.363694327828796,94.4469576004692,58.38604208519779,40.70113662073419,74.0877823012734,66.71207615030445,107.18291728161137,47.68807883957384,101.21133580080689,88.94843816400873,96.00471336613265,51.62769419605919,21.355012036296607,61.47396859110018,59.63710159312363,74.77891291653732,67.28004898814697,25.874903908752227,88.33643780879743,35.40465860684122,5.769432534008638,17.997863489486157,45.32634427920239,59.47397932088806,44.190446254507066,84.18961869446727,91.3899566451084,85.98317107760019,67.08013162800377,29.721570610396043,71.04263606037063,53.92982253756237,75.39072818973086,76.56583435042445,49.766100222846205,79.67431594799703,73.97695892425004,44.44028787121352,36.439972015277,86.75148150256116,51.8837457350035,55.723836614834255,77.99239884278035,57.28153092196486,51.16765710572961,50.714164466154344,76.91888190715733,94.70584429132892,85.4053018023992,104.66948580280001,51.90797474551776,89.0811205498245,17.47645382882437,30.788214278341126,7.363408679947208,88.6422713900526,42.05019665974684,72.11679578604381,78.76112753354961,77.1196313769381,39.795636489776825,91.52693551030013,42.54067406084802,86.98641372432107,102.2383570845302,15.486534647886302,58.973834338782275,83.27797064334275,33.34954872161128,46.762049633504624,55.354633498726734,46.12138283510665,62.65185520958761,30.588540329674366,62.799487736491564,53.29186245523021,88.01062044250628,72.34618563265566,66.88978607317893,38.42438482272113,58.465105720288314,53.70474077089683,22.730207153705663,53.17585969064444,19.620803854408017,105.82376599208769,44.65280977020937,75.79675967674271,52.099015035449106,12.199643636247936,115.71070098423792,40.00415345948961,46.27649418204163,43.278850991535194,58.285277240258644,37.542267963708674,26.32171403140353,70.3313259608296,60.341021486386154,69.46325207386175,44.83698295364296,73.58225421995193,25.27888635673575,32.66265376847554,52.39147139618187,48.34097508001103,81.51094505526981,48.424171879525296,32.53515617218143,64.66472004218564,20.45848222091121,68.10380231715479,73.10371338141374,34.37694663908919,19.736888386915066,35.83091583729844,94.61689663166027,25.13432344941822,41.70232346952065,88.82707552063793,78.53053407393458,98.04438313851215,72.0962071550543,70.50198835387371,58.96979437472933,21.009731668858326,72.48819715650194,44.94002500790713,81.51011033439819,34.85431424372965,49.49663430710039,78.27247141087666,18.259598949008193,23.199130851977234,56.323459079885815,61.341884744033614,41.39577173977869,49.15155075258311,29.50518939000346,86.78503112669476,68.89962739074774,29.470305290517373,76.60962022251708,26.06222252296889,54.57202075779525,4.970375023166892,63.078710005483536,47.33271306808949,58.369486498107555
8,76.81375274147713,72.2222829174664,18.957593488939875,45.615687356122365,83.76183035453066,84.76600510632453,85.40647151504291,25.933200438954195,0.0,60.847540369767295,22.06411693664234,57.12649979840957,84.62889334767948,68.55730803405106,52.06955297869449,56.21331807511186,54.22343533774974,105.10472115719159,70.33952120954145,106.71011006961002,66.43200052490141,82.23162333123314,60.67406627115157,41.156404187983505,29.551308119357135,38.92156199660136,77.18776093251817,51.06827332612228,36.931073850781885,83.72288629516197,55.91358734149332,27.276879677998394,40.665506254855536,32.97494766230412,31.52829527456667,55.497499593496585,87.72708619441276,84.21932303964515,110.60420415598523,82.73943396855204,13.972467797582118,48.86585681196311,65.56020373048301,50.42769245595001,57.936683190630816,22.46380000459145,56.60507587673716,93.30766939805953,13.766480196463398,16.932866552849998,61.98925198429832,64.27754860363103,69.43144606444885,85.86485162801421,45.28005095562505,39.673437119036365,54.3529577045157,81.74461786010318,80.28256407614482,96.87975693186786,97.02411069836556,74.94367590980059,80.51443683625095,18.3119546368268,11.872694108629625,25.926469181493975,74.08487566191663,22.514234555413204,85.2074557638459,57.065525481491754,85.38750846366821,45.58227002690074,98.76984696323044,35.490267227988106,97.2191073437544,87.37419596348326,12.619623467113792,70.91088194187098,82.48814518619847,66.36235638181294,24.155114927295738,23.88889252964667,48.186827697238584,82.52554328334547,7.419413531700418,85.33120850920193,77.97730128740386,68.35336854684223,48.18607266729644,81.91222544676697,34.5825498350592,75.39572002332883,69.89181190419433,9.518255603781682,33.442611102661,24.27039285521897,93.66076510731202,71.81211623463203,78.72835605462288,54.393213045708436,19.80879536141497,91.7023173742072,38.936787858604944,61.54273536774168,60.200362052227575,27.063795812616984,10.050247239617534,36.701101988534184,64.25361624488274,34.04602727080291,75.06956751329399,43.04018752533045,71.90748855285258,32.59373298784173,9.182258722885672,41.16319335756254,21.733227370196147,90.41722043320436,65.49529550104342,6.799518898710057,70.6629833890022,6.540008717936355,52.58104017622047,63.753828212506264,13.538905909811287,42.356484272567975,16.534460705392767,82.50645525889077,52.24057239965122,37.93143239032282,80.23205982135006,53.54255622201756,83.22210334586032,42.516166571348364,74.03680938775771,38.19313613614227,9.262895029449988,88.24358486850484,62.311880770916616,72.51428649630556,66.59736646152055,63.29786846979234,78.00794911467803,11.065383668244719,44.0831629328226,72.40196449000197,48.25219443812411,67.72367405553526,42.18375320514072,13.547096479398947,90.51715469825166,53.68960526870787,58.299523911652365,63.87341971027508,3.5040200507962775,62.10310402398871,21.21584842103763,40.09405028814433,63.54681161796321,76.50874429832147
9,26.20188419617325,67.52749116668967,35.304005753219776,18.26498518345116,52.73986251263054,68.74787926325813,56.25858545440745,37.37228516918228,57.73268835441676,0.0,39.83456646971901,8.537503051268672,79.16646071773762,31.817321773217042,23.23403906938259,67.96286654816147,75.02895448230578,107.82842295558972,15.805475514878118,75.15721003298908,86.8637586821916,92.677265755287,35.574453520949454,14.713556165373843,80.64081495392733,88.93837577247838,59.75477049871978,73.13828252623738,25.089014141202338,79.52616510161434,6.874355070338332,30.266089817006808,18.99125651949754,46.305317679041295,81.96505894681336,35.638115773829476,79.80464516986173,64.99419078089848,62.35027471728838,41.6484986158037,52.10074276625251,72.81492082708024,21.723912184466396,84.58990102285726,85.2477487793617,75.2819347969082,90.76833067179813,51.33724778670392,72.90501880592676,62.468509092557255,83.60545981916567,12.962942404141774,37.49032398436423,58.375357714326455,61.46101236932067,55.53363885102249,31.444510539244323,51.32617823656317,86.26767272786026,61.79217407473458,82.2548152458639,12.918659805376985,73.74468801962281,36.62295453982408,54.91096506630819,34.96281864853508,93.50976372635628,56.46690337670382,48.178156600679664,88.86933990061718,42.75437089432015,22.073213511700573,58.85315818640686,45.86085874813064,62.55569164671102,99.0027827853716,41.09134130071413,21.895309625352436,73.68166686496748,7.149217493965783,58.44667006442331,80.05392034917311,27.982240143483196,28.569421227569705,51.060999936000776,36.19323874516641,18.909365159459323,82.68972626399106,70.20911753428021,50.471064474310765,44.597673142584235,18.52144717209768,25.867825264697878,46.115478597777724,57.74553951289654,31.783301520299457,97.26047322004761,14.824877400207493,53.28496949031232,40.08101572424459,34.518936846803335,114.46902888864047,41.07659969057668,14.39783411847803,7.928936181965274,87.26455868288153,65.54739921674394,26.62772749543025,66.63487096493728,78.7635263102662,34.02721215935088,39.26858982833785,49.137965304042915,26.253865896893508,50.274599728347006,49.34588377028643,69.25086802124622,57.896768542855135,14.957333301819414,65.04048385786915,44.811152043309455,49.95477351848282,78.90857310079186,67.99797336005545,55.266952103122954,13.529035462352125,58.58152457122685,69.39731795500101,23.296642847287046,46.94134909182166,93.56263915396138,80.6965370967357,93.49149904883045,80.57499072184608,56.09412386215784,82.06104277652136,48.48260775788378,51.507850589260656,16.09804658203601,65.49703233441748,26.69329242055305,32.46690979516647,48.98189441213237,40.78621073798445,13.833988146405861,29.832330458121906,68.81662887993616,15.24592571349062,56.001623319328885,46.407375710468735,60.43082159004894,58.94719753236413,20.11893641452846,59.756473781301615,52.6415283327151,44.67239548113459,37.34474149234982,77.66832004605459,13.304484675292995,23.733432287195185
