,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0,0.0,36.873073042779076,69.92292089374114,8.194320786638364,87.15215465444894,57.01859380650334,52.8708603670108,53.039073740155544,46.275465196949185,68.30046080060771,42.051178214597044,57.26756769245672,31.93294494166221,9.25224053069108,56.575758693867016,78.39183774650724,61.7026880461802,56.48604307669407,41.846990448919854,61.172807538443685,66.78600976612269,72.38296029318927,67.21808141271504,12.17866738289617,19.387760894563833,51.82826971844815,72.82170842372688,79.13095961994352,70.65543897158287,50.493059563947575,97.54951525571776,8.882271892130774,80.34872778939112,11.704721410961898,65.7770959992442,47.31443780318438,80.18388514164317,46.11566650733938,19.850869769444884,20.22362162549539,70.92205906771542,80.5864550645955,66.41577073517942,21.434195308847237,51.38865786036391,50.40746158920208,51.22490023032555,86.12119583549895,53.61812631610872,30.677095843505093,71.64422422333001,31.901349807772526,5.161652994118319,47.4679656728693,27.499287952761858,72.62571859397575,68.1036703319705,87.02522729367584,36.32700492071482,46.40166369794136,56.8377095394268,103.3435894355086,20.545718329654758,40.17113453107875,52.36767031681295,83.90253298119934,63.15479191845601,37.434337269299526,57.50885719764411,21.246197819132526,46.74384956529712,56.05002818484397,48.51229707625982,18.180664630356546,51.80581107984107,51.03412931617933,61.324811311756456,49.39832018749386,94.3531537610646,5.13525849733809
1,35.92143903248928,0.0,102.63529644943387,43.8574437813206,97.73300434778665,50.41722948521439,62.23773196989421,90.07556475380338,62.01721029219226,43.81314007834103,3.8863660428635605,66.1756652910016,39.46931764792047,29.268164854078794,72.35232692983912,78.86690273103387,55.178594476351506,21.92687742091024,59.157381171364314,82.01375668166155,59.20652251441419,68.22708120795708,92.40656006674512,45.083032083824406,23.36778337572036,32.71859002267324,77.06816097757874,75.18777805420007,68.06045025217821,70.33072440969866,114.4165032424328,28.484385600318717,77.99966339328166,49.249214514445804,97.52030280903055,89.79791979161412,88.18561245965523,36.66265850722293,47.606752572306746,53.282105979354554,56.207283956017115,78.8757900187496,34.38945195696632,32.06197466154099,71.6408586783555,17.275144182900338,25.654014088887152,84.98409952664292,97.61069272735972,33.01863347968988,53.18278211290025,37.65502108681152,35.68672782805584,63.886031360960715,42.05780844504276,45.7048314766865,37.63412221319233,111.11271978142612,2.970363562438893,58.580513490462046,60.78925203812757,106.64664378215288,31.241905774543437,65.1466870199318,87.56567378223959,64.45653673480372,94.28723430004042,13.924750804197547,85.31897736511338,17.244160108600664,56.31916488103657,73.23613882276483,34.80460769937222,18.799214349966512,64.85021685058632,91.98886465211406,66.59513514466308,52.6132320648589,105.60628135127534,36.05440483434561
2,70.64428346959794,94.36253077135811,0.0,75.97274153410247,23.376610509611513,61.21545322037657,32.27823386797578,42.220234571849296,25.687831449431286,98.08929095067991,93.86583020360627,22.475106224176844,56.90697424384189,82.2382206657056,32.809013323728365,24.791323426113053,43.703565439257765,99.7683976901479,35.25295062745105,35.146520731109945,66.61991255034314,61.95850324034857,43.73090635365819,78.77173628622933,91.81689594900978,76.57534113340535,24.57737600587083,28.416703698308293,50.07905683347659,30.77746725032478,23.637900303637743,90.34712356493255,46.08227267415259,91.78511828758832,40.44716703739259,58.25411775009951,9.199736419053949,71.24895297077256,56.26454830628107,70.03326742606305,87.10450193397448,25.8007372859706,88.59204315415096,65.31693420868982,28.115100561818995,90.97584631623792,80.78227568535802,37.648184878903486,58.96673749822393,117.7734017791322,86.4146005748685,57.76755168372882,70.8529743425616,36.5329096206064,59.9150469172253,91.6541741209028,80.37625664850296,8.655108291907105,98.11300603729394,30.10518229962926,31.2696075119748,19.55795967670712,91.60171288075477,36.694795120602755,48.927718067407426,61.96252487292988,45.03676508775097,84.97013269888649,65.75772376730883,81.4914077910846,37.44919640352518,26.46278591407638,83.5547289678925,84.64772611400771,33.98187585288282,57.60518261719801,39.17519856812514,37.03099934630534,10.249566469106174,77.4413754391748
3,8.444429585818057,46.56103104582912,75.29670794022402,0.0,84.79020437793721,50.297863356094446,50.862439119402325,50.507383895488495,46.591616818316716,83.30654360116974,51.19479333719049,52.51026822850127,33.77604990828556,16.0603459601139,63.94232731429777,69.69855886602059,50.18880046008902,63.29484391043858,39.85850888417963,50.56305753099321,77.76956492212148,77.35530532621077,52.452991332246505,14.638111738778765,26.81290522200372,49.09300666043991,66.07209968738844,68.61029180311456,75.32885171570675,41.776932894740604,97.0129338225347,17.981638704419353,72.01777471544867,11.77807002734959,51.81120612666938,40.13398496854415,85.14497970983767,53.35326138508575,14.850375274281163,10.494141210508433,73.20202738348364,84.1661474528922,65.01996853038791,25.01632839743644,43.548332191874415,54.360030887296936,63.27130674627032,71.65303433537889,49.7430882082771,43.76301519442352,72.76512894211902,29.998773275817644,11.193719557660586,35.88742299966212,27.611382056381974,72.03050288550193,72.26158976999731,80.03400757310054,43.41102563860671,41.03850286024011,54.54446921901296,86.6493088660753,27.215660753544974,33.966788060418686,47.30835076817369,82.6872897941847,52.20057227109004,46.50415307039615,51.7869373929319,25.76622794235309,45.280282662498664,52.63253422517113,52.72658774734974,24.070041418966827,46.593112804565656,43.397561438873375,56.13477427161599,53.81113914614345,83.28096291762762,11.776376381847552
4,83.15980371960741,97.55666431853605,25.6327624564781,87.51508556794379,0.0,61.61248851167987,32.56420068466231,64.06175754806713,37.55369674250437,84.26964512067444,97.32498269427988,32.740494488891684,69.78130964973845,96.63124238021506,29.6048056986504,20.67573081330478,44.65495910946663,90.24800546779154,53.279168647358965,66.45892532013679,59.721398767445685,56.21210963191735,62.16034069651411,93.14621561848855,104.56381514879389,74.35857673388047,22.02082410028543,17.599499174275287,42.73992689996948,48.22615910133084,7.200063588978622,89.85418601838902,38.862200245692975,97.31246031093906,62.117202843463865,78.70407203231856,16.425906793689446,58.507347272386426,79.11432419837342,89.88943570968065,75.80141837852419,16.822904149169673,79.60259690022123,72.3073802950776,42.28564870846889,100.54284673225601,85.72943108752648,28.692502615395234,77.98227868163661,123.27957740022791,77.06098536872317,71.26748199679336,94.24512666342622,50.68606038523392,64.14636387942377,78.38265514888013,75.92351760651566,20.071785951169307,91.092551347415,46.7453275954182,39.56716267537709,15.53933221485827,109.33260153819047,52.341545144815754,73.8155113531545,43.88752873943952,70.36050895887047,87.40576739658707,93.45150443758592,89.82292294268304,42.39842148691533,32.24122617210852,74.6284318068343,82.67101456001659,42.69751963523807,76.35243569029812,36.62215774163094,40.092566712737586,19.825199348179655,101.79444133219832
5,54.99134549662743,45.02493167375335,52.488574712417304,51.430890907282695,54.947685429187395,0.0,27.63675726557463,66.80855167912578,32.561605742835475,36.61376415755757,43.40729387784928,34.3288232543081,20.314706855153585,50.246337819181115,25.661228760767756,36.138859852268006,14.484168412937498,35.41176334397891,34.79358393545558,67.31125687100588,21.897353665274906,25.11549592153422,78.7005915343343,62.053792699507085,58.74199821358958,15.867768642545473,34.19290843287044,37.0115550578576,24.589041875793164,38.11113806045071,66.57264795980413,51.09171556197764,22.929323965743077,65.98739941936597,81.61464104839376,75.16377743779087,54.828463825178105,8.323421655236283,41.152449426747324,51.93664523316542,29.856342534418047,41.519267330602275,32.005373994057656,32.41369603804384,46.75928870565206,38.79967580056428,30.531687603679035,35.0904602829811,83.02845757397003,79.12274015770193,27.951394874974522,22.98713731023404,47.21020741125692,45.68987825653235,28.668337832344466,27.977080123843294,25.40721453639298,61.74746084816726,45.71953605919293,33.46114363173069,33.01839454266265,67.24614217276489,59.5804145303636,37.626901621695744,68.7230107485013,26.728518901624565,73.62554285787307,34.76439539287757,94.37159238551887,43.05848605929438,24.313847066750085,27.354306415557527,18.985569474507365,45.414536716141384,22.95951071692878,72.95201801714045,17.007340067130656,19.070761280062538,59.21345228490735,59.664027029044384
6,62.681622620848074,70.26680723264823,33.88165673408591,56.548011251545965,35.905279104598,25.60573273125313,0.0,57.73337753911694,15.410372688813426,65.30969345842504,70.26878957757394,11.938753844034535,30.130146040557225,59.034000076203874,4.676024161299801,17.107477597019553,10.840468846418048,53.997829201764866,18.667838640712908,52.38187063682883,36.630811974058865,39.75184566765792,54.405933731437784,71.61065544154832,61.634030208706285,42.39595430163549,14.10309020564579,18.463831312607386,25.40823185347622,17.88147475294945,43.557780473408236,63.41630181222584,25.57850078555081,62.03654543353753,56.53911407281017,53.911436292752946,30.13810873631913,30.178103073203133,44.14450790158085,47.305772100960894,48.21038813155833,23.750205076177785,57.956664041085254,40.44069041724077,24.20335629997275,56.810496267369366,61.444137811631585,24.033371527077826,57.83932520404677,91.8522006917604,55.7117738626177,31.156483204664475,52.02040940525851,26.298317653526034,27.207892959985635,52.06909540991356,49.936121590338864,36.543698249317316,67.96735189191867,11.68750040088104,7.304417623604055,42.82615708769643,75.89941558912902,21.799802385460403,50.96966780875529,36.73531661855279,47.6560718306664,50.22686386810971,79.79186282518698,54.0167954171401,6.206361496260029,4.403735616962746,47.50070844415595,50.98138684087347,7.553268948436613,63.384842061118015,12.228071733161077,7.771551042291945,35.64385762157725,58.231763870076314
7,49.24643554294972,82.47678012249148,44.90631927214879,45.811870077526216,69.4143684760038,66.63153183258842,49.97659714421994,0.0,41.18886528719032,103.89068513648607,81.96015411729145,43.57015285850112,55.96461927977709,64.02955023847528,60.866824007565285,57.44101166408717,58.210454953098086,90.89172512509114,35.36297821777803,6.290634458480971,82.09030547017258,86.65301596513441,9.063310882060806,58.142762637827374,73.24563670899315,70.66005663364345,62.508647603189225,59.769342653093155,82.30933868200717,37.56121286970726,72.77289611731582,64.87797802845083,82.15376640829138,53.45376585694104,7.2948964014472555,14.630389080585081,49.751748752411956,79.65209206672549,43.666114255767766,32.859908211737704,106.5084644258316,70.7668087143626,100.65669714467226,62.219709684355955,26.786348281400212,84.40819763330065,99.2124558901035,70.76812362522365,10.962143753369721,86.79797969363862,109.37458168423272,59.70173774943972,55.02251684683687,28.924470650535245,53.86034476138957,90.9752189852617,84.86318056479611,48.04406003847771,91.34459226594107,45.47036386130673,48.80330395242369,69.03595613627355,76.57430249705891,35.00760335962939,2.3506390721156936,86.77462561206892,4.191416082464615,89.0999220834753,22.6091295635739,77.55613989144,46.84320632950196,49.87289255583562,84.63707099255305,67.82516006554712,48.93877875567339,15.913971301523762,66.72531218019509,55.51609429678264,51.37597621767596,60.03896505738147
8,47.38105479433595,69.10469805524164,29.697461942886754,49.0014128341283,38.52067251946048,35.93061348384252,15.161360706797662,34.83716124219603,0.0,65.83725003658309,70.30603936278712,9.82038280336019,31.95895948504798,51.519139481361584,18.87765080603853,26.21199222085974,22.344462279382896,71.42773977869382,6.6448422249557355,34.50514506306878,45.98770822567328,50.42007719696135,41.919788586613834,60.31776591754463,67.16507554136676,48.43494924877424,21.69991808726717,30.861310124617436,40.77535289499792,5.015359132694657,48.614380806843116,54.27014933963698,36.542367820486085,61.520606897075865,37.77325981804002,42.971465122749265,33.513174866564036,40.91837050520107,34.80779595231687,41.93481080768038,69.94697409061091,28.853899019943217,68.76829842295373,39.774585470432484,10.939084201806294,67.47226643458427,64.00309136719247,36.614449234132415,47.86137534689459,91.12571768292615,68.11289143475896,33.15936971650829,48.61364099000863,11.227309944524144,26.150037236998475,58.11942071425272,61.73769470780652,35.4220828488062,62.34376346084442,4.1093264432563235,7.581012866900981,44.53666177979753,62.770428711127614,9.19803738194842,35.83007216940164,47.379009990007674,41.07772183361466,52.828080822570236,60.81625921351087,55.347170121398285,11.440754492828539,10.982568237025747,51.718842184031644,52.133336105852514,11.843403197233963,48.57045408570947,28.452597200599104,16.528529823809162,38.575297288830846,56.929090219937116
9,69.25753323879839,41.50954372225197,85.05728219027073,79.07531619636622,90.39851672824022,36.795989524787714,56.257765487446946,112.95265999985645,72.64977270536885,0.0,43.759699641429634,68.42707687689096,47.63125988665509,59.89725629123244,59.237148058196,67.11409074187613,55.11115902297973,19.296234698632436,73.46444262307553,99.07624204219637,32.30083112101322,37.21602583147694,115.03267263024779,90.50793073516292,59.030220225504735,26.186191916260128,65.22793127577178,71.03786524943224,49.24907963594544,69.54764575995182,101.80662074774962,62.05882569689305,46.07186722239243,79.62169555972967,113.86098382418747,107.66328729033843,83.04896865850488,27.13195255467746,69.31509935202067,83.43654121734798,14.301274107988375,76.3726845351815,9.176819463913777,50.73287813368583,75.60103587757871,26.287626445058898,20.822458719644768,62.54730073079694,107.48129313845604,81.09413648808427,11.59324253652903,47.72365164595659,71.21785425387225,72.40938803845808,56.51597869162401,8.097983153365362,11.905253365992825,103.44519292550041,39.13236559683891,62.575804468114605,59.344063924595076,108.07094991807122,70.50810720525608,61.10418192275391,106.12190621951478,43.61569994502816,109.5398876196592,32.31629538879249,119.29285452579315,55.24209205652366,58.29178905930558,60.17773073553629,17.945753667075806,53.352666249557195,61.68164869749508,105.49400912867974,50.63221163937127,51.30567466362368,99.33341991534012,79.83830369562826
